Player Name,Team ID,Primary Position,Minutes Played,Age,Market Value,League,Accurate long balls,Accurate long balls per90,Accurate passes,Accurate passes per90,Acted as sweeper,Acted as sweeper per90,Aerials won,Aerials won %,Aerials won % per90,Aerials won per90,Assists,Assists per90,Blocked scoring attempt,Blocked scoring attempt per90,Chances created,Chances created per90,Clean sheets,Clean sheets per90,Cross accuracy,Cross accuracy per90,Dispossessed,Dispossessed per90,Dribbled past,Dribbled past per90,Dribbles,Dribbles per90,Dribbles success rate,Dribbles success rate per90,Duels won,Duels won %,Duels won % per90,Duels won per90,Error led to goal,Error led to goal per90,Fouls committed,Fouls committed per90,Fouls won,Fouls won per90,Goals,Goals conceded,Goals conceded per90,Goals per90,Goals prevented,Goals prevented per90,High claims,High claims per90,Interceptions,Interceptions per90,Long ball accuracy,Long ball accuracy per90,Pass accuracy,Pass accuracy per90,Penalties awarded,Penalties awarded per90,Penalties conceded,Penalties conceded per90,Penalty goals,Penalty goals conceded,Penalty goals conceded per90,Penalty goals faced,Penalty goals faced per90,Penalty goals per90,Penalty goals saves,Penalty goals saves per90,Possession won final 3rd,Possession won final 3rd per90,Recoveries,Recoveries per90,Red cards,Red cards per90,Save percentage,Save percentage per90,Saves,Saves per90,Shots,Shots on target,Shots on target per90,Shots per90,Successful crosses,Successful crosses per90,Tackles won,Tackles won %,Tackles won % per90,Tackles won per90,Touches,Touches in opposition box,Touches in opposition box per90,Touches per90,Yellow cards,Yellow cards per90,xA,xA per90,xG,xG excl. penalty,xG excl. penalty per90,xG per90,xGOT,xGOT per90
Thomas Goiginger,2433,Left Winger,728,31,€400K,Austrian Bundesliga,39.0,0.62,18.0,13.23,N/A,N/A,18.0,18.0,13.33,0.25,68.0,0.25,27.0,0.12,70.0,1.61,N/A,N/A,68.0,32.26,27.0,1.73,45.0,0.62,75.0,1.85,68.0,53.57,25.0,27.0,39.77,4.33,N/A,N/A,39.0,0.99,20.0,0.74,48.0,N/A,N/A,0.12,N/A,N/A,N/A,N/A,32.0,0.37,23.0,29.41,30.0,69.93,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,73.0,0.62,61.0,3.96,100.0,0.0,N/A,N/A,N/A,N/A,23.0,41.0,0.49,0.87,84.0,1.24,61.0,70.0,75.0,1.11,18.0,41.0,2.6,37.09,48.0,0.25,86.0,0.19,45.0,45.0,0.18,0.18,50.0,0.19
Thorsten Mahrer,10009,Center Back,410,34,€450K,Austrian Bundesliga,13.0,2.2,63.0,45.22,N/A,N/A,39.0,39.0,58.82,2.2,0.0,0.0,72.0,0.22,41.0,0.22,N/A,N/A,N/A,N/A,52.0,0.22,85.0,0.22,N/A,N/A,N/A,N/A,20.0,59.0,62.07,3.95,N/A,N/A,24.0,0.44,63.0,0.66,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,13.0,0.88,65.0,52.63,87.0,91.56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,83.0,5.71,2.0,0.22,N/A,N/A,N/A,N/A,20.0,N/A,N/A,0.22,N/A,N/A,20.0,37.0,60.0,0.66,41.0,48.0,0.88,60.15,100.0,0.0,91.0,0.07,11.0,11.0,0.0,0.0,N/A,N/A
Thorsten Schriebl,10012,Central Midfielder,337,25,€350K,Austrian Bundesliga,100.0,4.81,84.0,29.11,N/A,N/A,41.0,68.0,50.0,0.53,0.0,0.0,41.0,0.27,84.0,2.14,N/A,N/A,82.0,36.36,86.0,0.8,39.0,0.8,32.0,1.07,95.0,80.0,59.0,91.0,63.64,5.61,N/A,N/A,25.0,0.8,43.0,1.34,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,20.0,0.27,73.0,60.0,73.0,80.15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50.0,3.47,100.0,0.0,N/A,N/A,N/A,N/A,18.0,30.0,0.27,0.8,73.0,1.07,59.0,20.0,40.0,1.07,75.0,5.0,0.8,51.81,9.0,0.8,61.0,0.15,14.0,14.0,0.03,0.03,27.0,0.03
Tin Plavotic,10011,Center Back,196,27,€560K,Austrian Bundesliga,30.0,2.76,59.0,41.33,N/A,N/A,67.0,80.0,75.0,2.76,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.0,22.0,0.92,N/A,N/A,N/A,N/A,26.0,67.0,64.29,4.13,N/A,N/A,28.0,0.46,N/A,N/A,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,48.0,1.38,26.0,37.5,52.0,84.91,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.0,2.76,100.0,0.0,N/A,N/A,N/A,N/A,50.0,N/A,N/A,0.46,N/A,N/A,65.0,100.0,100.0,1.38,37.0,54.0,0.92,59.69,100.0,0.0,17.0,0.01,43.0,43.0,0.04,0.04,N/A,N/A
Tio Cipot,10012,Left Winger,424,21,€550K,Austrian Bundesliga,50.0,0.85,41.0,17.62,N/A,N/A,52.0,48.0,33.33,0.85,66.0,0.21,34.0,0.21,41.0,1.06,N/A,N/A,41.0,12.5,23.0,1.91,66.0,0.42,89.0,4.03,82.0,63.33,86.0,82.0,55.7,9.34,N/A,N/A,52.0,1.27,89.0,2.97,59.0,N/A,N/A,0.21,N/A,N/A,N/A,N/A,55.0,0.64,75.0,66.67,59.0,76.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27.0,0.21,16.0,2.55,100.0,0.0,N/A,N/A,N/A,N/A,89.0,82.0,1.06,2.97,52.0,0.42,34.0,27.0,42.86,0.64,70.0,57.0,3.18,51.37,30.0,0.42,36.0,0.07,84.0,84.0,0.33,0.33,77.0,0.39
Tobias Kainz,10056,Defensive Midfielder,404,31,€350K,Austrian Bundesliga,89.0,3.56,35.0,25.62,N/A,N/A,5.0,13.0,33.33,0.22,0.0,0.0,55.0,0.22,49.0,0.89,N/A,N/A,67.0,26.67,93.0,0.22,56.0,0.89,N/A,N/A,N/A,N/A,24.0,89.0,59.26,3.56,N/A,N/A,18.0,0.67,42.0,1.11,80.0,N/A,N/A,0.22,N/A,N/A,N/A,N/A,69.0,1.56,36.0,50.0,36.0,75.66,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,87.0,0.67,4.0,2.67,100.0,0.0,N/A,N/A,N/A,N/A,49.0,51.0,0.22,0.89,80.0,0.89,13.0,4.0,30.0,0.67,18.0,20.0,0.67,48.79,16.0,0.45,36.0,0.06,65.0,69.0,0.11,0.11,58.0,0.05
Tobias Koch,10009,Central Midfielder,653,23,€600K,Austrian Bundesliga,73.0,2.48,56.0,31.42,N/A,N/A,47.0,42.0,42.86,0.83,0.0,0.0,36.0,0.14,42.0,0.83,N/A,N/A,40.0,11.11,56.0,0.83,31.0,1.38,33.0,0.55,40.0,50.0,45.0,44.0,50.0,4.69,N/A,N/A,25.0,0.83,35.0,0.96,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,93.0,2.07,87.0,72.0,71.0,83.21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35.0,0.14,93.0,7.17,100.0,0.0,N/A,N/A,N/A,N/A,42.0,N/A,N/A,0.83,45.0,0.14,60.0,42.0,66.67,1.65,36.0,7.0,0.28,54.17,64.0,0.14,60.0,0.08,47.0,47.0,0.06,0.06,N/A,N/A
Tobias Lawal,9977,Keeper,324,24,€2M,Austrian Bundesliga,0.0,2.22,N/A,N/A,89.0,1.67,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.0,N/A,N/A,N/A,N/A,N/A,42.0,1.39,N/A,47.0,0.1,0.0,0.28,N/A,N/A,16.0,28.57,74.0,83.21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,53.0,64.29,42.0,2.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tochi Chukwuani,10014,Central Midfielder,183,21,€800K,Austrian Bundesliga,36.0,1.48,67.0,36.39,N/A,N/A,95.0,75.0,60.0,2.95,100.0,0.49,78.0,0.49,55.0,0.98,N/A,N/A,N/A,N/A,100.0,0.0,51.0,0.98,29.0,0.49,100.0,100.0,75.0,96.0,65.22,7.38,N/A,N/A,51.0,1.48,84.0,1.97,95.0,N/A,N/A,0.49,N/A,N/A,N/A,N/A,89.0,1.97,65.0,60.0,47.0,77.89,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.0,4.43,100.0,0.0,N/A,N/A,N/A,N/A,100.0,100.0,1.48,3.44,N/A,N/A,29.0,7.0,50.0,0.98,62.0,85.0,3.44,61.48,13.0,0.49,20.0,0.03,100.0,100.0,0.61,0.61,100.0,0.75
Tomi Horvat,10014,Defensive Midfielder,602,25,€6M,Austrian Bundesliga,45.0,1.64,58.0,32.44,N/A,N/A,20.0,11.0,30.0,0.45,0.0,0.0,60.0,0.3,93.0,2.99,N/A,N/A,78.0,33.33,40.0,1.05,9.0,2.24,45.0,0.75,22.0,38.46,2.0,2.0,27.87,2.54,N/A,N/A,44.0,1.35,22.0,0.6,75.0,N/A,N/A,0.15,N/A,N/A,N/A,N/A,2.0,0.15,18.0,36.67,51.0,78.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,85.0,0.6,53.0,4.63,100.0,0.0,N/A,N/A,N/A,N/A,76.0,85.0,0.6,1.64,95.0,2.09,4.0,76.0,80.0,0.6,67.0,62.0,1.5,62.94,100.0,0.0,85.0,0.22,53.0,53.0,0.07,0.07,75.0,0.14
Valentino Müller,1583,Central Midfielder,810,25,€500K,Austrian Bundesliga,71.0,2.44,84.0,42.33,N/A,N/A,58.0,67.0,55.56,1.11,55.0,0.11,73.0,0.44,31.0,0.67,N/A,N/A,N/A,N/A,64.0,0.67,95.0,0.33,9.0,0.11,11.0,25.0,11.0,64.0,54.72,3.22,N/A,N/A,11.0,0.56,15.0,0.44,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,51.0,1.22,36.0,50.0,89.0,86.79,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,60.0,5.11,100.0,0.0,N/A,N/A,N/A,N/A,60.0,64.0,0.33,1.11,N/A,N/A,22.0,7.0,50.0,0.78,51.0,44.0,1.11,60.22,67.0,0.11,9.0,0.02,64.0,67.0,0.11,0.11,42.0,0.02
Valon Berisha,9977,Central Midfielder,612,31,€1.6M,Austrian Bundesliga,75.0,1.18,93.0,35.0,N/A,N/A,48.0,68.0,50.0,0.59,89.0,0.44,45.0,0.29,77.0,1.91,N/A,N/A,59.0,26.09,75.0,1.03,61.0,0.44,16.0,0.29,14.0,28.57,2.0,48.0,45.45,2.94,N/A,N/A,32.0,0.88,30.0,1.03,52.0,N/A,N/A,0.15,N/A,N/A,N/A,N/A,75.0,0.88,45.0,44.44,82.0,80.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34.0,0.29,39.0,3.09,100.0,0.0,N/A,N/A,N/A,N/A,16.0,23.0,0.15,0.74,66.0,0.88,39.0,68.0,71.43,0.74,80.0,59.0,3.38,58.97,59.0,0.15,93.0,0.26,30.0,30.0,0.09,0.09,32.0,0.08
Vesel Demaku,10008,Central Midfielder,607,24,€450K,Austrian Bundesliga,64.0,2.37,16.0,21.05,N/A,N/A,44.0,40.0,41.67,0.74,65.0,0.15,N/A,N/A,78.0,1.33,N/A,N/A,100.0,100.0,84.0,0.3,98.0,0.15,11.0,0.15,40.0,50.0,22.0,55.0,51.06,3.56,N/A,N/A,84.0,1.93,16.0,0.44,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,38.0,0.89,95.0,76.19,53.0,78.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,58.0,0.3,18.0,3.56,4.0,0.15,N/A,N/A,N/A,N/A,56.0,58.0,0.3,1.04,56.0,0.3,58.0,69.0,73.33,1.63,4.0,51.0,1.19,39.88,18.0,0.44,82.0,0.17,60.0,62.0,0.09,0.09,65.0,0.1
William Bøving,10014,Striker,554,21,€3.5M,Austrian Bundesliga,43.0,0.32,87.0,21.12,N/A,N/A,7.0,7.0,9.09,0.16,90.0,0.49,83.0,1.14,90.0,2.27,N/A,N/A,77.0,28.57,27.0,1.79,10.0,1.14,53.0,0.97,57.0,46.15,53.0,63.0,44.62,4.71,N/A,N/A,10.0,0.32,53.0,1.3,33.0,N/A,N/A,0.16,N/A,N/A,N/A,N/A,83.0,0.65,33.0,28.57,80.0,78.79,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,77.0,0.65,80.0,3.25,100.0,0.0,N/A,N/A,N/A,N/A,60.0,20.0,0.32,2.6,93.0,0.97,100.0,63.0,64.29,1.46,90.0,27.0,3.25,51.17,100.0,0.0,100.0,0.24,37.0,37.0,0.23,0.23,17.0,0.02
Youba Diarra,10056,Central Midfielder,432,26,€1M,Austrian Bundesliga,96.0,5.42,85.0,46.04,N/A,N/A,33.0,13.0,33.33,0.62,93.0,0.42,53.0,0.21,75.0,1.25,N/A,N/A,82.0,40.0,22.0,1.25,42.0,1.25,67.0,1.25,58.0,54.55,71.0,42.0,49.23,6.67,N/A,N/A,87.0,2.08,82.0,1.88,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,100.0,2.71,89.0,74.29,82.0,84.67,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,96.0,8.12,100.0,0.0,N/A,N/A,N/A,N/A,31.0,47.0,0.21,0.62,64.0,0.42,71.0,56.0,71.43,2.08,91.0,5.0,0.21,76.67,22.0,0.42,84.0,0.19,11.0,11.0,0.01,0.01,40.0,0.02
