Player Name,Team ID,Primary Position,Minutes Played,Age,Market Value,League,Accurate long balls,Accurate long balls per90,Accurate passes,Accurate passes per90,Acted as sweeper,Acted as sweeper per90,Aerials won,Aerials won %,Aerials won % per90,Aerials won per90,Assists,Assists per90,Blocked scoring attempt,Blocked scoring attempt per90,Chances created,Chances created per90,Clean sheets,Clean sheets per90,Cross accuracy,Cross accuracy per90,Dispossessed,Dispossessed per90,Dribbled past,Dribbled past per90,Dribbles,Dribbles per90,Dribbles success rate,Dribbles success rate per90,Duels won,Duels won %,Duels won % per90,Duels won per90,Error led to goal,Error led to goal per90,Fouls committed,Fouls committed per90,Fouls won,Fouls won per90,Goals,Goals conceded,Goals conceded per90,Goals per90,Goals prevented,Goals prevented per90,High claims,High claims per90,Interceptions,Interceptions per90,Long ball accuracy,Long ball accuracy per90,Pass accuracy,Pass accuracy per90,Penalties awarded,Penalties awarded per90,Penalties conceded,Penalties conceded per90,Penalty goals,Penalty goals conceded,Penalty goals conceded per90,Penalty goals faced,Penalty goals faced per90,Penalty goals per90,Penalty goals saves,Penalty goals saves per90,Possession won final 3rd,Possession won final 3rd per90,Recoveries,Recoveries per90,Red cards,Red cards per90,Save percentage,Save percentage per90,Saves,Saves per90,Shots,Shots on target,Shots on target per90,Shots per90,Successful crosses,Successful crosses per90,Tackles won,Tackles won %,Tackles won % per90,Tackles won per90,Touches,Touches in opposition box,Touches in opposition box per90,Touches per90,Yellow cards,Yellow cards per90,xA,xA per90,xG,xG excl. penalty,xG excl. penalty per90,xG per90,xGOT,xGOT per90
Daiki Miya,8270,Center Back,1563,28,N/A,J. League,89.0,4.38,19.0,29.77,N/A,N/A,91.0,82.0,69.91,4.55,84.0,0.06,79.0,0.17,94.0,0.69,N/A,N/A,82.0,40.74,38.0,0.17,29.0,0.46,68.0,0.23,100.0,100.0,90.0,65.0,63.92,7.14,N/A,N/A,89.0,1.61,87.0,1.32,76.0,N/A,N/A,0.06,N/A,N/A,N/A,N/A,86.0,1.79,50.0,38.78,7.0,72.01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,84.0,0.12,33.0,2.65,100.0,0.0,N/A,N/A,N/A,N/A,51.0,39.0,0.06,0.46,100.0,0.63,32.0,13.0,43.48,0.58,37.0,33.0,0.69,56.89,13.0,0.29,76.0,0.04,72.0,73.0,0.05,0.05,79.0,0.05
Daiki Suga,112688,Left Wing-Back,2360,26,N/A,J. League,85.0,2.82,72.0,33.64,N/A,N/A,19.0,63.0,51.52,0.65,0.0,0.0,46.0,0.19,28.0,0.65,N/A,N/A,17.0,13.56,36.0,0.61,43.0,0.69,40.0,0.42,65.0,55.0,9.0,40.0,49.32,2.78,N/A,N/A,24.0,0.65,21.0,0.57,53.0,N/A,N/A,0.04,N/A,N/A,N/A,N/A,7.0,0.38,58.0,39.15,58.0,78.75,96.0,0.04,7.0,0.08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,46.0,0.15,31.0,3.28,100.0,0.0,N/A,N/A,N/A,N/A,72.0,82.0,0.42,1.07,21.0,0.31,21.0,44.0,66.67,0.76,39.0,46.0,1.33,60.29,25.0,0.15,22.0,0.06,57.0,58.0,0.06,0.06,65.0,0.07
Daiki Sugioka,194011,Left Back,1513,26,N/A,J. League,97.0,3.57,52.0,29.09,N/A,N/A,85.0,85.0,60.27,2.62,70.0,0.12,65.0,0.3,91.0,2.08,N/A,N/A,78.0,31.18,12.0,1.01,82.0,0.36,54.0,0.59,69.0,55.56,71.0,58.0,53.94,5.29,N/A,N/A,58.0,1.07,13.0,0.42,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,38.0,0.89,78.0,43.17,19.0,71.6,N/A,N/A,9.0,0.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,55.0,0.18,47.0,3.63,100.0,0.0,N/A,N/A,N/A,N/A,48.0,53.0,0.24,0.77,87.0,1.73,60.0,55.0,67.86,1.13,71.0,36.0,1.19,69.18,65.0,0.06,92.0,0.22,43.0,44.0,0.04,0.04,30.0,0.02
Daiya Maekawa,4688,Keeper,2865,30,N/A,J. League,88.0,8.48,N/A,N/A,32.0,0.44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,78.0,0.35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,48.0,0.03,N/A,N/A,N/A,N/A,N/A,85.0,0.94,N/A,30.0,-0.22,78.0,1.23,N/A,N/A,75.0,39.3,28.0,58.94,N/A,N/A,N/A,N/A,N/A,62.0,0.03,38.0,0.06,N/A,82.0,0.03,N/A,N/A,N/A,N/A,12.0,0.03,72.0,71.15,18.0,2.32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0,0.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Daiya Tono,6304,Attacking Midfielder,1537,25,N/A,J. League,18.0,0.41,80.0,31.56,N/A,N/A,61.0,84.0,48.65,1.05,65.0,0.18,58.0,0.59,62.0,1.64,N/A,N/A,54.0,25.0,34.0,1.23,30.0,0.88,56.0,1.0,89.0,65.38,68.0,92.0,53.76,5.45,N/A,N/A,40.0,1.11,85.0,2.17,28.0,N/A,N/A,0.06,N/A,N/A,N/A,N/A,80.0,0.76,25.0,35.0,92.0,87.08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,75.0,0.82,56.0,3.81,100.0,0.0,N/A,N/A,N/A,N/A,64.0,48.0,0.59,2.28,42.0,0.41,64.0,76.0,72.73,0.94,60.0,80.0,4.8,53.23,37.0,0.12,86.0,0.22,62.0,64.0,0.19,0.19,66.0,0.21
Dawhan,6582,Defensive Midfielder,2220,28,€600K,J. League,50.0,1.66,59.0,38.64,N/A,N/A,84.0,77.0,54.44,1.99,0.0,0.0,30.0,0.24,36.0,0.77,N/A,N/A,N/A,N/A,86.0,0.28,72.0,0.57,56.0,0.49,84.0,66.67,60.0,85.0,57.08,5.07,N/A,N/A,39.0,1.14,46.0,1.01,77.0,N/A,N/A,0.12,N/A,N/A,N/A,N/A,44.0,1.05,87.0,62.12,90.0,87.19,N/A,N/A,8.0,0.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20.0,0.2,65.0,4.91,100.0,0.0,N/A,N/A,N/A,N/A,44.0,68.0,0.41,1.05,N/A,N/A,49.0,53.0,64.1,1.01,43.0,57.0,1.38,57.36,37.0,0.16,28.0,0.05,62.0,63.0,0.1,0.1,74.0,0.12
Diego,8699,Left Back,2568,29,N/A,J. League,47.0,1.68,25.0,23.69,N/A,N/A,81.0,66.0,51.72,2.1,66.0,0.11,43.0,0.18,48.0,0.88,N/A,N/A,52.0,21.57,60.0,0.42,63.0,0.53,31.0,0.39,25.0,42.31,51.0,46.0,50.8,4.45,N/A,N/A,53.0,1.02,24.0,0.63,74.0,N/A,N/A,0.11,N/A,N/A,N/A,N/A,90.0,1.86,79.0,43.24,33.0,74.53,N/A,N/A,18.0,0.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,53.0,0.18,82.0,4.63,100.0,0.0,N/A,N/A,N/A,N/A,69.0,73.0,0.35,0.95,35.0,0.39,36.0,44.0,66.67,0.91,25.0,88.0,2.87,57.62,21.0,0.18,39.0,0.08,72.0,73.0,0.07,0.07,66.0,0.07
Diego Oliveira,4399,Striker,1767,34,N/A,J. League,28.0,0.31,62.0,17.67,N/A,N/A,33.0,22.0,30.0,1.68,0.0,0.0,40.0,0.56,12.0,0.66,N/A,N/A,N/A,N/A,30.0,1.58,48.0,0.36,90.0,1.43,85.0,58.33,42.0,52.0,40.0,5.4,N/A,N/A,35.0,1.43,73.0,1.88,40.0,N/A,N/A,0.31,N/A,N/A,N/A,N/A,53.0,0.2,68.0,66.67,67.0,75.27,N/A,N/A,0.0,0.05,78.0,N/A,N/A,N/A,N/A,0.1,N/A,N/A,10.0,0.31,20.0,2.04,100.0,0.0,N/A,N/A,N/A,N/A,27.0,35.0,0.87,2.19,N/A,N/A,35.0,55.0,60.0,0.31,60.0,22.0,3.67,40.75,50.0,0.1,43.0,0.07,42.0,35.0,0.24,0.32,45.0,0.32
Douglas Grolli,8270,Center Back,1625,35,€700K,J. League,38.0,2.55,1.0,20.1,N/A,N/A,42.0,17.0,53.49,2.55,93.0,0.11,61.0,0.11,63.0,0.28,N/A,N/A,66.0,25.0,42.0,0.17,10.0,0.78,51.0,0.11,43.0,50.0,83.0,33.0,58.0,6.42,N/A,N/A,87.0,1.55,73.0,1.05,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,37.0,1.11,20.0,31.51,1.0,65.41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,82.0,0.11,35.0,2.71,100.0,0.0,N/A,N/A,N/A,N/A,68.0,57.0,0.11,0.61,88.0,0.17,98.0,46.0,62.0,1.72,6.0,58.0,1.0,45.03,8.0,0.33,44.0,0.02,64.0,65.0,0.05,0.05,54.0,0.01
Douglas Vieira,6224,Striker,494,36,N/A,J. League,15.0,0.18,60.0,17.49,N/A,N/A,93.0,93.0,59.26,8.74,87.0,0.18,87.0,1.28,93.0,2.19,N/A,N/A,50.0,16.67,22.0,1.82,78.0,0.18,8.0,0.18,5.0,16.67,92.0,90.0,50.39,11.66,N/A,N/A,85.0,3.1,93.0,2.73,45.0,N/A,N/A,0.36,N/A,N/A,N/A,N/A,N/A,N/A,100.0,100.0,8.0,56.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,43.0,0.55,2.0,1.46,100.0,0.0,N/A,N/A,N/A,N/A,85.0,82.0,1.46,4.19,65.0,0.18,13.0,23.0,50.0,0.18,88.0,78.0,6.74,51.19,7.0,0.36,33.0,0.06,62.0,75.0,0.46,0.46,52.0,0.41
Eduardo,6581,Center Back,2028,31,N/A,J. League,87.0,4.13,93.0,67.99,N/A,N/A,80.0,86.0,72.17,3.68,0.0,0.0,89.0,0.22,69.0,0.31,N/A,N/A,58.0,9.09,37.0,0.18,32.0,0.44,35.0,0.04,43.0,50.0,58.0,71.0,64.52,5.33,N/A,N/A,53.0,0.98,21.0,0.44,87.0,N/A,N/A,0.09,N/A,N/A,N/A,N/A,85.0,1.78,41.0,36.05,65.0,83.22,N/A,N/A,4.0,0.09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,76.0,0.09,66.0,3.59,100.0,0.0,N/A,N/A,N/A,N/A,85.0,63.0,0.13,0.8,61.0,0.04,68.0,85.0,81.48,0.98,96.0,78.0,1.24,97.28,18.0,0.22,94.0,0.08,45.0,45.0,0.03,0.03,69.0,0.03
Eiji Kawashima,8065,Keeper,2304,41,€220K,J. League,45.0,5.62,N/A,N/A,12.0,0.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,62.0,0.23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.0,N/A,N/A,N/A,N/A,N/A,55.0,1.48,N/A,42.0,-0.15,12.0,0.31,N/A,N/A,32.0,33.88,40.0,61.36,N/A,N/A,N/A,N/A,N/A,20.0,0.2,65.0,0.2,N/A,0.0,0.0,N/A,N/A,N/A,N/A,100.0,0.0,32.0,65.45,42.0,2.81,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Eiji Miyamoto,4425,Central Midfielder,1490,26,N/A,J. League,70.0,2.36,90.0,56.48,N/A,N/A,45.0,54.0,45.45,0.91,46.0,0.06,46.0,0.3,46.0,0.91,N/A,N/A,41.0,20.0,20.0,1.15,81.0,0.48,55.0,0.48,47.0,50.0,72.0,63.0,51.74,5.38,N/A,N/A,77.0,1.81,91.0,2.17,58.0,N/A,N/A,0.06,N/A,N/A,N/A,N/A,33.0,0.91,70.0,50.65,92.0,87.46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,66.0,0.42,89.0,6.4,100.0,0.0,N/A,N/A,N/A,N/A,47.0,44.0,0.24,1.09,26.0,0.06,68.0,83.0,70.97,1.33,89.0,19.0,0.54,80.15,16.0,0.24,68.0,0.13,52.0,53.0,0.08,0.08,62.0,0.08
Eiji Shirai,8699,Central Midfielder,2203,29,N/A,J. League,72.0,2.41,64.0,39.83,N/A,N/A,43.0,71.0,51.16,0.9,57.0,0.08,17.0,0.12,43.0,0.86,N/A,N/A,45.0,21.05,85.0,0.29,63.0,0.61,10.0,0.12,72.0,60.0,5.0,41.0,48.55,2.74,N/A,N/A,35.0,1.1,34.0,0.9,50.0,N/A,N/A,0.04,N/A,N/A,N/A,N/A,61.0,1.27,90.0,64.13,93.0,88.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31.0,0.25,13.0,3.31,100.0,0.0,N/A,N/A,N/A,N/A,27.0,64.0,0.37,0.78,42.0,0.16,6.0,16.0,47.62,0.41,34.0,30.0,0.78,54.87,50.0,0.12,57.0,0.1,23.0,23.0,0.04,0.04,52.0,0.06
Eitaro Matsuda,4425,Right Winger,1198,23,N/A,J. League,40.0,0.68,62.0,26.67,N/A,N/A,38.0,55.0,36.36,0.6,43.0,0.08,32.0,0.38,79.0,2.03,N/A,N/A,75.0,31.03,75.0,0.75,77.0,0.45,77.0,1.43,30.0,38.78,21.0,22.0,38.74,3.23,N/A,N/A,11.0,0.6,2.0,0.23,33.0,N/A,N/A,0.08,N/A,N/A,N/A,N/A,39.0,0.38,44.0,45.0,72.0,81.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,59.0,0.68,23.0,3.16,100.0,0.0,N/A,N/A,N/A,N/A,37.0,34.0,0.45,1.58,80.0,1.35,58.0,85.0,78.57,0.83,57.0,61.0,3.68,52.21,100.0,0.0,85.0,0.22,50.0,51.0,0.16,0.16,43.0,0.13
Erik,194011,Striker,699,30,N/A,J. League,25.0,0.26,45.0,14.29,N/A,N/A,10.0,15.0,28.57,0.77,0.0,0.0,62.0,0.77,60.0,1.16,N/A,N/A,65.0,21.43,57.0,1.29,22.0,0.64,47.0,0.64,60.0,45.45,23.0,48.0,39.76,4.25,N/A,N/A,53.0,1.8,67.0,1.8,50.0,N/A,N/A,0.39,N/A,N/A,N/A,N/A,95.0,0.9,10.0,33.33,68.0,75.51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.0,0.39,22.0,2.06,100.0,0.0,N/A,N/A,N/A,N/A,18.0,25.0,0.77,1.93,78.0,0.39,82.0,70.0,66.67,0.77,28.0,42.0,4.64,34.89,17.0,0.26,63.0,0.11,73.0,85.0,0.52,0.52,38.0,0.31
Erison,6304,Striker,1003,25,€3.2M,J. League,27.0,0.27,25.0,12.47,N/A,N/A,70.0,57.0,42.59,4.13,85.0,0.18,95.0,1.62,10.0,0.63,N/A,N/A,N/A,N/A,15.0,2.15,45.0,0.36,93.0,1.62,83.0,58.06,77.0,58.0,40.95,7.72,N/A,N/A,62.0,1.97,53.0,1.53,87.0,N/A,N/A,0.63,N/A,N/A,N/A,N/A,23.0,0.09,100.0,100.0,50.0,71.65,95.0,0.09,N/A,N/A,92.0,N/A,N/A,N/A,N/A,0.18,N/A,N/A,50.0,0.63,7.0,1.7,100.0,0.0,N/A,N/A,N/A,N/A,92.0,90.0,1.79,4.85,N/A,N/A,65.0,100.0,100.0,0.54,38.0,87.0,7.27,37.42,8.0,0.36,22.0,0.05,78.0,65.0,0.42,0.56,85.0,0.53
Fuki Yamada,6223,Right Midfielder,1199,23,N/A,J. League,61.0,1.05,20.0,17.34,N/A,N/A,57.0,34.0,29.27,0.9,0.0,0.0,86.0,0.98,9.0,0.6,N/A,N/A,61.0,26.32,68.0,0.83,37.0,0.83,30.0,0.6,94.0,72.73,30.0,18.0,37.88,3.75,N/A,N/A,86.0,2.18,36.0,0.98,89.0,N/A,N/A,0.38,N/A,N/A,N/A,N/A,77.0,0.75,48.0,46.67,20.0,73.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57.0,0.68,30.0,3.3,3.0,0.08,N/A,N/A,N/A,N/A,56.0,64.0,0.75,2.03,75.0,1.13,33.0,16.0,42.11,0.6,13.0,20.0,1.95,40.16,100.0,0.0,33.0,0.1,24.0,25.0,0.11,0.11,75.0,0.26
Gaku Shibasaki,4397,Defensive Midfielder,862,32,€1.1M,J. League,81.0,2.82,56.0,37.59,N/A,N/A,49.0,62.0,50.0,0.94,63.0,0.1,50.0,0.31,69.0,1.36,N/A,N/A,33.0,16.67,82.0,0.31,61.0,0.63,32.0,0.31,13.0,33.33,16.0,46.0,49.28,3.55,N/A,N/A,41.0,1.15,2.0,0.31,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,79.0,1.57,72.0,51.92,64.0,83.33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.0,0.21,17.0,3.55,100.0,0.0,N/A,N/A,N/A,N/A,64.0,36.0,0.21,1.36,63.0,0.52,60.0,49.0,63.16,1.25,48.0,28.0,0.73,59.3,100.0,0.0,51.0,0.09,26.0,26.0,0.04,0.04,18.0,0.0
Gen Shoji,194011,Center Back,2301,31,N/A,J. League,94.0,5.12,20.0,30.08,N/A,N/A,41.0,37.0,59.09,2.54,78.0,0.04,41.0,0.04,51.0,0.2,N/A,N/A,N/A,N/A,26.0,0.23,36.0,0.43,82.0,0.35,81.0,90.0,41.0,43.0,60.19,4.85,N/A,N/A,39.0,0.82,60.0,0.86,69.0,N/A,N/A,0.04,N/A,N/A,N/A,N/A,11.0,0.63,93.0,52.61,29.0,78.31,N/A,N/A,18.0,0.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,72.0,0.08,64.0,3.48,100.0,0.0,N/A,N/A,N/A,N/A,42.0,68.0,0.16,0.39,N/A,N/A,45.0,33.0,58.06,0.7,11.0,55.0,0.98,48.54,48.0,0.12,56.0,0.02,40.0,40.0,0.02,0.02,86.0,0.07
Goki Yamada,6223,Striker,420,24,N/A,J. League,63.0,0.64,7.0,10.29,N/A,N/A,85.0,38.0,37.31,5.36,0.0,0.0,48.0,0.64,72.0,1.29,N/A,N/A,N/A,N/A,58.0,1.29,7.0,1.07,45.0,0.64,50.0,42.86,80.0,30.0,37.14,8.36,N/A,N/A,93.0,3.43,52.0,1.5,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,83.0,0.64,57.0,60.0,12.0,57.83,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28.0,2.14,100.0,0.0,N/A,N/A,N/A,N/A,25.0,32.0,0.86,2.14,N/A,N/A,88.0,90.0,80.0,0.86,43.0,35.0,4.5,38.36,5.0,0.43,5.0,0.02,13.0,17.0,0.19,0.19,50.0,0.35
Gotoku Sakai,4688,Right Back,2053,33,€3M,J. League,90.0,2.98,37.0,26.26,N/A,N/A,39.0,44.0,45.83,0.96,48.0,0.04,34.0,0.13,69.0,1.18,N/A,N/A,67.0,26.83,53.0,0.48,4.0,1.23,76.0,0.88,83.0,64.52,61.0,72.0,56.99,4.82,N/A,N/A,7.0,0.35,61.0,1.01,56.0,N/A,N/A,0.04,N/A,N/A,N/A,N/A,96.0,2.41,84.0,46.26,18.0,71.22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,94.0,0.48,91.0,5.04,100.0,0.0,N/A,N/A,N/A,N/A,27.0,40.0,0.18,0.53,73.0,0.96,85.0,44.0,66.67,1.4,64.0,28.0,0.92,65.58,66.0,0.04,72.0,0.14,16.0,16.0,0.02,0.02,38.0,0.03
Haruya Ide,4688,Attacking Midfielder,1022,30,N/A,J. League,63.0,1.06,64.0,27.56,N/A,N/A,48.0,43.0,32.14,0.79,0.0,0.0,29.0,0.35,2.0,0.26,N/A,N/A,14.0,9.09,70.0,0.79,92.0,0.18,25.0,0.53,39.0,42.86,17.0,24.0,39.56,3.17,N/A,N/A,75.0,1.76,47.0,1.23,34.0,N/A,N/A,0.09,N/A,N/A,N/A,N/A,45.0,0.44,88.0,66.67,94.0,87.68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39.0,0.53,11.0,2.55,100.0,0.0,N/A,N/A,N/A,N/A,22.0,30.0,0.44,1.32,30.0,0.26,7.0,16.0,42.86,0.26,34.0,34.0,2.64,44.56,22.0,0.18,17.0,0.06,48.0,48.0,0.15,0.15,38.0,0.11
Hayato Araki,6224,Center Back,1869,28,N/A,J. League,19.0,1.88,44.0,36.6,N/A,N/A,95.0,66.0,66.47,5.44,0.0,0.0,82.0,0.19,60.0,0.24,N/A,N/A,N/A,N/A,58.0,0.1,51.0,0.34,N/A,N/A,N/A,N/A,86.0,56.0,62.5,6.74,N/A,N/A,44.0,0.87,31.0,0.53,95.0,N/A,N/A,0.14,N/A,N/A,N/A,N/A,51.0,1.25,30.0,33.91,50.0,81.28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,59.0,3.27,100.0,0.0,N/A,N/A,N/A,N/A,91.0,93.0,0.24,0.91,N/A,N/A,29.0,45.0,61.11,0.53,30.0,89.0,1.44,54.75,28.0,0.19,18.0,0.01,85.0,86.0,0.06,0.06,93.0,0.09
Hayato Nakama,4397,Left Winger,1573,32,N/A,J. League,39.0,0.63,47.0,23.4,N/A,N/A,52.0,49.0,34.09,0.86,0.0,0.0,48.0,0.51,22.0,0.92,N/A,N/A,20.0,11.76,45.0,1.09,52.0,0.69,7.0,0.17,6.0,16.67,50.0,35.0,41.5,4.75,N/A,N/A,93.0,2.57,80.0,1.95,67.0,N/A,N/A,0.23,N/A,N/A,N/A,N/A,32.0,0.34,55.0,47.83,64.0,81.15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30.0,0.46,77.0,4.58,100.0,0.0,N/A,N/A,N/A,N/A,42.0,34.0,0.46,1.66,19.0,0.11,82.0,48.0,61.76,1.2,30.0,59.0,3.6,43.48,39.0,0.11,30.0,0.09,65.0,66.0,0.2,0.2,74.0,0.25
Hayato Okuda,4692,Right Back,1149,23,N/A,J. League,73.0,2.19,93.0,46.84,N/A,N/A,25.0,30.0,39.13,0.7,80.0,0.16,69.0,0.31,64.0,1.02,N/A,N/A,55.0,22.5,65.0,0.39,94.0,0.23,71.0,0.78,63.0,52.63,24.0,73.0,57.14,3.76,N/A,N/A,10.0,0.39,17.0,0.47,66.0,N/A,N/A,0.08,N/A,N/A,N/A,N/A,53.0,1.17,40.0,34.15,82.0,82.83,N/A,N/A,6.0,0.08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,84.0,0.39,96.0,6.03,100.0,0.0,N/A,N/A,N/A,N/A,44.0,37.0,0.16,0.7,54.0,0.7,62.0,42.0,65.22,1.17,92.0,20.0,0.78,81.38,58.0,0.08,49.0,0.1,19.0,19.0,0.02,0.02,46.0,0.04
Henry Mochizuki,194011,Right Back,1323,23,N/A,J. League,13.0,0.95,22.0,22.86,N/A,N/A,97.0,83.0,58.45,5.65,73.0,0.14,75.0,0.34,29.0,0.68,N/A,N/A,18.0,13.89,54.0,0.48,22.0,0.82,78.0,0.88,42.0,50.0,96.0,54.0,52.97,7.89,N/A,N/A,45.0,0.95,11.0,0.41,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,85.0,1.7,2.0,20.0,11.0,67.88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.0,0.14,48.0,3.67,100.0,0.0,N/A,N/A,N/A,N/A,78.0,25.0,0.07,1.22,28.0,0.34,15.0,31.0,62.5,0.68,38.0,92.0,3.27,59.93,62.0,0.07,29.0,0.06,66.0,67.0,0.07,0.07,28.0,0.02
Hijiri Onaga,6223,Left Wing-Back,2288,29,N/A,J. League,74.0,2.32,16.0,21.6,N/A,N/A,80.0,98.0,72.06,1.93,0.0,0.0,N/A,N/A,75.0,1.3,N/A,N/A,80.0,31.43,47.0,0.51,62.0,0.55,19.0,0.28,21.0,41.18,62.0,87.0,60.29,4.84,N/A,N/A,57.0,1.06,58.0,0.98,87.0,N/A,N/A,0.16,N/A,N/A,N/A,N/A,31.0,0.83,29.0,32.24,8.0,67.28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,60.0,0.2,25.0,2.99,100.0,0.0,N/A,N/A,N/A,N/A,29.0,67.0,0.31,0.55,80.0,1.3,56.0,44.0,66.67,1.1,18.0,34.0,1.06,55.9,57.0,0.08,69.0,0.14,80.0,80.0,0.09,0.09,78.0,0.1
Hikaru Nakahara,162193,Right Winger,914,28,N/A,J. League,32.0,1.08,29.0,26.39,N/A,N/A,17.0,17.0,29.41,0.49,60.0,0.1,87.0,0.69,83.0,1.77,N/A,N/A,39.0,17.78,11.0,1.38,70.0,0.59,80.0,0.98,94.0,71.43,8.0,12.0,41.03,3.15,N/A,N/A,33.0,1.08,5.0,0.49,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,6.0,0.39,75.0,55.0,53.0,81.46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.0,0.1,16.0,3.45,100.0,0.0,N/A,N/A,N/A,N/A,78.0,78.0,0.49,1.58,71.0,0.79,28.0,61.0,66.67,0.79,19.0,52.0,1.18,47.66,58.0,0.1,92.0,0.24,67.0,68.0,0.12,0.12,72.0,0.11
Hiroaki Okuno,4692,Attacking Midfielder,2278,35,N/A,J. League,60.0,1.03,76.0,30.3,N/A,N/A,76.0,81.0,46.91,1.5,34.0,0.04,26.0,0.32,8.0,0.59,N/A,N/A,54.0,25.0,49.0,1.03,44.0,0.79,38.0,0.67,89.0,65.38,77.0,97.0,58.08,5.97,N/A,N/A,7.0,0.51,81.0,2.05,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,84.0,0.87,48.0,46.43,83.0,85.03,N/A,N/A,7.0,0.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.0,0.32,81.0,4.82,100.0,0.0,N/A,N/A,N/A,N/A,7.0,7.0,0.08,0.87,15.0,0.08,73.0,39.0,56.52,1.03,51.0,25.0,2.17,50.65,100.0,0.0,11.0,0.05,7.0,7.0,0.04,0.04,7.0,0.0
Hirokazu Ishihara,6244,Right Back,1943,25,N/A,J. League,56.0,1.81,84.0,40.9,N/A,N/A,60.0,93.0,64.44,1.34,51.0,0.05,36.0,0.14,37.0,0.74,N/A,N/A,38.0,18.42,8.0,1.16,36.0,0.74,57.0,0.6,82.0,61.9,31.0,47.0,50.91,3.89,N/A,N/A,39.0,0.88,72.0,1.16,57.0,N/A,N/A,0.05,N/A,N/A,N/A,N/A,12.0,0.56,85.0,46.43,94.0,86.48,N/A,N/A,11.0,0.05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30.0,0.09,51.0,3.84,100.0,0.0,N/A,N/A,N/A,N/A,12.0,19.0,0.05,0.28,26.0,0.32,11.0,27.0,60.87,0.65,67.0,18.0,0.69,68.04,16.0,0.19,31.0,0.06,13.0,13.0,0.02,0.02,35.0,0.03
