Player Name,Team ID,Primary Position,Minutes Played,Age,Market Value,League,Accurate long balls,Accurate long balls per90,Accurate passes,Accurate passes per90,Acted as sweeper,Acted as sweeper per90,Aerials won,Aerials won %,Aerials won % per90,Aerials won per90,Assists,Assists per90,Blocked scoring attempt,Blocked scoring attempt per90,Chances created,Chances created per90,Clean sheets,Clean sheets per90,Cross accuracy,Cross accuracy per90,Dispossessed,Dispossessed per90,Dribbled past,Dribbled past per90,Dribbles,Dribbles per90,Dribbles success rate,Dribbles success rate per90,Duels won,Duels won %,Duels won % per90,Duels won per90,Error led to goal,Error led to goal per90,Fouls committed,Fouls committed per90,Fouls won,Fouls won per90,Goals,Goals conceded,Goals conceded per90,Goals per90,Goals prevented,Goals prevented per90,High claims,High claims per90,Interceptions,Interceptions per90,Long ball accuracy,Long ball accuracy per90,Pass accuracy,Pass accuracy per90,Penalties awarded,Penalties awarded per90,Penalties conceded,Penalties conceded per90,Penalty goals,Penalty goals conceded,Penalty goals conceded per90,Penalty goals faced,Penalty goals faced per90,Penalty goals per90,Penalty goals saves,Penalty goals saves per90,Possession won final 3rd,Possession won final 3rd per90,Recoveries,Recoveries per90,Red cards,Red cards per90,Save percentage,Save percentage per90,Saves,Saves per90,Shots,Shots on target,Shots on target per90,Shots per90,Successful crosses,Successful crosses per90,Tackles won,Tackles won %,Tackles won % per90,Tackles won per90,Touches,Touches in opposition box,Touches in opposition box per90,Touches per90,Yellow cards,Yellow cards per90,xA,xA per90,xG,xG excl. penalty,xG excl. penalty per90,xG per90,xGOT,xGOT per90
Ibrahima,8613,Central Midfielder,591,25,€400K,Liga Portugal,75.0,2.74,21.0,21.62,N/A,N/A,91.0,73.0,63.64,2.13,0.0,0.0,N/A,N/A,12.0,0.3,N/A,N/A,N/A,N/A,63.0,0.61,54.0,0.76,34.0,0.46,60.0,60.0,54.0,73.0,58.73,5.63,N/A,N/A,41.0,1.07,75.0,1.68,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,69.0,1.22,27.0,42.86,11.0,72.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30.0,0.15,59.0,4.72,100.0,0.0,N/A,N/A,N/A,N/A,29.0,49.0,0.15,0.46,N/A,N/A,31.0,49.0,60.0,0.91,11.0,25.0,0.46,41.88,32.0,0.3,42.0,0.05,15.0,15.0,0.01,0.01,45.0,0.01
Ilija Vukotic,8613,Central Midfielder,550,25,€440K,Liga Portugal,18.0,0.82,9.0,17.18,N/A,N/A,77.0,67.0,58.82,1.64,0.0,0.0,N/A,N/A,21.0,0.49,N/A,N/A,N/A,N/A,24.0,1.15,49.0,0.82,24.0,0.33,70.0,66.67,60.0,69.0,58.06,5.89,N/A,N/A,27.0,0.98,68.0,1.47,84.0,N/A,N/A,0.16,N/A,N/A,N/A,N/A,54.0,0.98,68.0,62.5,5.0,70.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,32.0,0.16,32.0,4.09,100.0,0.0,N/A,N/A,N/A,N/A,45.0,81.0,0.49,0.82,N/A,N/A,75.0,64.0,66.67,1.64,2.0,57.0,1.15,38.29,47.0,0.16,5.0,0.01,90.0,92.0,0.2,0.2,88.0,0.21
Isaac Aguiar,10214,Striker,109,20,€550K,Liga Portugal,N/A,N/A,65.0,13.21,N/A,N/A,42.0,40.0,40.0,1.65,0.0,0.0,N/A,N/A,52.0,0.83,N/A,N/A,N/A,N/A,38.0,1.65,28.0,0.83,57.0,0.83,42.0,33.33,80.0,75.0,47.37,7.43,N/A,N/A,92.0,3.3,80.0,2.48,90.0,N/A,N/A,0.83,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,82.0,80.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,90.0,4.95,100.0,0.0,N/A,N/A,N/A,N/A,62.0,45.0,0.83,2.48,N/A,N/A,72.0,25.0,33.33,0.83,88.0,85.0,6.61,46.24,0.0,0.83,22.0,0.01,82.0,85.0,0.53,0.53,70.0,0.43
Issiaka Kamate,1889,Right Midfielder,267,20,€900K,Liga Portugal,28.0,0.34,54.0,21.57,N/A,N/A,72.0,47.0,33.33,1.01,0.0,0.0,N/A,N/A,27.0,0.67,N/A,N/A,N/A,N/A,74.0,0.67,81.0,0.34,95.0,3.03,93.0,69.23,76.0,66.0,50.0,6.4,N/A,N/A,91.0,2.7,14.0,0.67,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,91.0,1.35,100.0,100.0,50.0,79.01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,72.0,1.01,92.0,5.73,100.0,0.0,N/A,N/A,N/A,N/A,11.0,N/A,N/A,0.67,N/A,N/A,65.0,39.0,60.0,1.01,46.0,47.0,3.03,45.17,100.0,0.0,7.0,0.02,5.0,5.0,0.02,0.02,N/A,N/A
Ivan Jaime,9773,Left Winger,370,24,€8.5M,Liga Portugal,22.0,0.24,66.0,24.08,N/A,N/A,45.0,73.0,50.0,0.49,85.0,0.49,53.0,0.49,69.0,1.7,N/A,N/A,86.0,40.0,7.0,2.92,85.0,0.24,57.0,1.22,51.0,41.67,24.0,22.0,35.0,3.41,N/A,N/A,35.0,0.97,55.0,1.7,84.0,N/A,N/A,0.49,N/A,N/A,N/A,N/A,57.0,0.49,39.0,50.0,86.0,86.09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.0,0.24,31.0,3.16,100.0,0.0,N/A,N/A,N/A,N/A,76.0,92.0,1.46,2.68,55.0,0.49,18.0,100.0,100.0,0.24,55.0,76.0,4.38,46.7,100.0,0.0,62.0,0.13,55.0,58.0,0.22,0.22,74.0,0.31
Ivan Zlobin,1634,Keeper,630,27,€350K,Liga Portugal,31.0,5.14,N/A,N/A,73.0,0.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81.0,0.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.0,N/A,N/A,N/A,N/A,N/A,73.0,0.57,N/A,100.0,0.57,38.0,0.57,N/A,N/A,31.0,36.0,35.0,63.69,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,85.0,82.61,62.0,2.71,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.0,0.29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ivo Rodrigues,158085,Central Midfielder,328,29,€1.5M,Liga Portugal,24.0,0.27,64.0,23.87,N/A,N/A,95.0,88.0,56.25,2.47,0.0,0.0,32.0,0.27,14.0,0.27,N/A,N/A,N/A,N/A,1.0,3.57,32.0,1.1,91.0,2.47,61.0,50.0,100.0,88.0,56.67,13.99,N/A,N/A,73.0,1.65,100.0,6.59,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,64.0,0.55,19.0,16.67,42.0,76.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61.0,0.82,93.0,6.04,100.0,0.0,N/A,N/A,N/A,N/A,23.0,N/A,N/A,1.1,N/A,N/A,97.0,64.0,72.73,2.2,82.0,55.0,3.29,61.46,3.0,1.1,35.0,0.06,19.0,20.0,0.05,0.05,N/A,N/A
Jason,158085,Right Winger,524,30,€3.2M,Liga Portugal,19.0,0.17,32.0,16.49,N/A,N/A,46.0,73.0,50.0,0.52,0.0,0.0,77.0,0.86,41.0,1.03,N/A,N/A,49.0,15.15,72.0,0.69,36.0,1.03,12.0,0.17,12.0,9.09,23.0,46.0,42.22,3.26,N/A,N/A,23.0,0.69,72.0,2.4,55.0,N/A,N/A,0.17,N/A,N/A,N/A,N/A,85.0,1.03,19.0,16.67,28.0,73.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,73.0,1.03,57.0,3.95,100.0,0.0,N/A,N/A,N/A,N/A,57.0,30.0,0.34,2.06,69.0,0.86,14.0,100.0,100.0,0.17,39.0,34.0,2.23,42.77,26.0,0.34,65.0,0.14,47.0,51.0,0.15,0.15,51.0,0.17
Jaume Grau,1889,Defensive Midfielder,426,27,€750K,Liga Portugal,64.0,2.32,47.0,32.96,N/A,N/A,52.0,35.0,40.0,0.85,0.0,0.0,74.0,0.42,42.0,0.85,N/A,N/A,79.0,42.86,59.0,0.63,1.0,2.54,55.0,0.63,100.0,100.0,33.0,19.0,43.14,4.65,N/A,N/A,67.0,1.9,9.0,0.42,87.0,N/A,N/A,0.21,N/A,N/A,N/A,N/A,74.0,1.27,40.0,50.0,42.0,81.68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57.0,4.65,100.0,0.0,N/A,N/A,N/A,N/A,58.0,60.0,0.21,1.06,71.0,0.63,63.0,35.0,53.85,1.48,43.0,18.0,0.21,54.72,19.0,0.42,31.0,0.04,45.0,46.0,0.03,0.03,67.0,0.04
Jean-Baptiste Gorby,10264,Defensive Midfielder,263,22,€800K,Liga Portugal,68.0,2.4,82.0,48.59,N/A,N/A,59.0,49.0,50.0,1.03,0.0,0.0,N/A,N/A,36.0,0.68,N/A,N/A,77.0,40.0,57.0,0.68,64.0,0.68,58.0,0.68,42.0,50.0,48.0,66.0,57.14,5.48,N/A,N/A,49.0,1.37,59.0,1.37,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,58.0,1.03,36.0,46.67,77.0,87.65,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,92.0,1.03,79.0,5.48,100.0,0.0,N/A,N/A,N/A,N/A,21.0,N/A,N/A,0.34,73.0,0.68,40.0,20.0,42.86,1.03,81.0,N/A,N/A,70.49,29.0,0.34,57.0,0.08,14.0,14.0,0.01,0.01,N/A,N/A
Jeremy Antonisse,8348,Left Winger,283,22,€550K,Liga Portugal,58.0,0.95,41.0,19.08,N/A,N/A,80.0,57.0,36.36,1.27,0.0,0.0,81.0,0.95,54.0,1.27,N/A,N/A,43.0,12.5,78.0,0.64,82.0,0.32,58.0,1.27,49.0,40.0,70.0,66.0,50.0,6.04,N/A,N/A,32.0,0.95,50.0,1.59,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,41.0,0.32,36.0,42.86,64.0,81.08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,46.0,0.64,77.0,5.09,100.0,0.0,N/A,N/A,N/A,N/A,74.0,46.0,0.64,2.54,42.0,0.32,36.0,14.0,33.33,0.64,50.0,77.0,4.45,45.48,100.0,0.0,80.0,0.23,69.0,70.0,0.29,0.29,41.0,0.09
Jesus Castillo,9764,Central Midfielder,455,23,€800K,Liga Portugal,73.0,2.57,54.0,34.42,N/A,N/A,56.0,45.0,45.45,0.99,0.0,0.0,52.0,0.2,49.0,0.99,N/A,N/A,65.0,28.57,64.0,0.59,20.0,1.38,N/A,N/A,N/A,N/A,30.0,35.0,47.92,4.55,N/A,N/A,44.0,1.19,62.0,1.38,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,68.0,1.19,56.0,54.17,70.0,86.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,87.0,0.79,20.0,3.56,100.0,0.0,N/A,N/A,N/A,N/A,34.0,57.0,0.2,0.59,64.0,0.4,51.0,36.0,54.55,1.19,49.0,48.0,0.79,56.57,100.0,0.0,78.0,0.13,74.0,75.0,0.11,0.11,75.0,0.06
Jesus Igor,1074320,Defensive Midfielder,289,21,€2.8M,Liga Portugal,77.0,2.8,73.0,41.11,N/A,N/A,84.0,97.0,85.71,1.87,0.0,0.0,84.0,0.62,66.0,1.25,N/A,N/A,81.0,50.0,15.0,1.25,8.0,1.87,91.0,1.87,88.0,85.71,89.0,66.0,57.14,7.47,N/A,N/A,86.0,2.49,88.0,2.49,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,81.0,1.56,79.0,69.23,73.0,86.84,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81.0,0.62,27.0,4.05,100.0,0.0,N/A,N/A,N/A,N/A,82.0,88.0,0.62,1.87,57.0,0.31,32.0,49.0,60.0,0.93,75.0,21.0,0.31,66.96,10.0,0.62,56.0,0.07,48.0,49.0,0.04,0.04,78.0,0.09
Jesus Ramirez,7844,Striker,239,26,€1M,Liga Portugal,N/A,N/A,28.0,8.66,N/A,N/A,92.0,65.0,50.0,4.52,88.0,0.38,92.0,1.51,25.0,0.38,N/A,N/A,N/A,N/A,88.0,0.75,30.0,0.75,35.0,0.38,42.0,33.33,92.0,92.0,53.19,9.41,N/A,N/A,72.0,1.88,92.0,3.39,68.0,N/A,N/A,0.38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38.0,65.71,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,80.0,1.13,78.0,4.14,100.0,0.0,N/A,N/A,N/A,N/A,100.0,95.0,1.88,5.65,N/A,N/A,75.0,100.0,100.0,1.13,52.0,82.0,6.4,34.64,100.0,0.0,95.0,0.22,88.0,90.0,0.59,0.59,88.0,0.65
Jhonatan,7841,Keeper,720,33,€820K,Liga Portugal,62.0,6.0,N/A,N/A,46.0,0.38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23.0,0.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.25,N/A,N/A,N/A,N/A,N/A,15.0,1.62,N/A,27.0,-0.1,27.0,0.38,N/A,N/A,38.0,37.21,46.0,67.29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,50.0,69.77,100.0,3.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Joao Barros,8613,Striker,97,18,N/A,Liga Portugal,N/A,N/A,50.0,11.13,N/A,N/A,45.0,10.0,22.22,1.86,0.0,0.0,85.0,0.93,62.0,0.93,N/A,N/A,N/A,N/A,8.0,2.78,0.0,2.78,90.0,1.86,100.0,66.67,90.0,35.0,37.04,9.28,N/A,N/A,85.0,2.78,18.0,0.93,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,95.0,0.93,N/A,N/A,12.0,60.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,72.0,0.93,88.0,4.64,100.0,0.0,N/A,N/A,N/A,N/A,38.0,55.0,0.93,1.86,N/A,N/A,100.0,55.0,60.0,2.78,78.0,28.0,2.78,39.9,100.0,0.0,2.0,0.0,40.0,48.0,0.25,0.25,28.0,0.06
Joao Carvalho,7842,Defensive Midfielder,227,27,€1.4M,Liga Portugal,77.0,1.59,88.0,34.89,N/A,N/A,57.0,92.0,66.67,0.79,0.0,0.0,46.0,0.4,61.0,1.59,N/A,N/A,89.0,42.86,50.0,1.19,30.0,1.19,36.0,0.79,16.0,22.22,55.0,58.0,46.67,5.55,N/A,N/A,46.0,1.19,95.0,3.57,80.0,N/A,N/A,0.4,N/A,N/A,N/A,N/A,N/A,N/A,65.0,66.67,84.0,84.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,32.0,3.17,100.0,0.0,N/A,N/A,N/A,N/A,36.0,55.0,0.79,1.59,81.0,1.19,N/A,N/A,N/A,N/A,81.0,22.0,1.59,61.45,7.0,0.79,36.0,0.07,20.0,22.0,0.06,0.06,58.0,0.21
Joao Ferreira,10264,Center Back,296,23,€2.3M,Liga Portugal,97.0,6.39,62.0,50.47,N/A,N/A,26.0,36.0,57.14,1.22,95.0,0.3,N/A,N/A,95.0,1.22,N/A,N/A,80.0,20.0,21.0,0.3,50.0,0.3,86.0,0.61,73.0,66.67,58.0,47.0,57.69,4.56,N/A,N/A,77.0,1.52,82.0,0.91,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,55.0,1.22,82.0,60.0,21.0,80.98,N/A,N/A,5.0,0.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,70.0,3.95,100.0,0.0,N/A,N/A,N/A,N/A,35.0,N/A,N/A,0.3,92.0,0.3,59.0,27.0,50.0,0.91,80.0,52.0,0.91,80.27,5.0,0.91,95.0,0.11,36.0,36.0,0.02,0.02,N/A,N/A
Joao Goncalves,8613,Keeper,360,23,N/A,Liga Portugal,85.0,8.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,65.0,0.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.0,N/A,N/A,N/A,N/A,N/A,77.0,0.5,N/A,85.0,0.37,19.0,0.25,N/A,N/A,27.0,34.78,4.0,43.93,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,65.0,75.0,12.0,1.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Joao Goulart,212821,Center Back,719,24,€550K,Liga Portugal,47.0,2.88,9.0,29.42,N/A,N/A,59.0,62.0,64.29,2.25,0.0,0.0,62.0,0.13,48.0,0.13,N/A,N/A,N/A,N/A,100.0,0.0,61.0,0.25,71.0,0.38,80.0,75.0,64.0,79.0,65.52,4.76,N/A,N/A,48.0,1.0,52.0,0.5,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,67.0,1.5,32.0,39.66,8.0,77.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,77.0,0.13,12.0,1.75,100.0,0.0,N/A,N/A,N/A,N/A,79.0,56.0,0.13,0.88,N/A,N/A,83.0,91.0,84.62,1.38,15.0,73.0,1.25,51.57,61.0,0.13,79.0,0.03,62.0,62.0,0.05,0.05,76.0,0.08
Joao Mario,9773,Right Back,337,24,€17M,Liga Portugal,89.0,2.94,85.0,42.73,N/A,N/A,43.0,85.0,75.0,0.8,89.0,0.27,79.0,0.53,91.0,2.4,N/A,N/A,70.0,31.25,81.0,0.27,66.0,0.53,100.0,2.67,60.0,58.82,94.0,66.0,59.18,7.74,N/A,N/A,89.0,2.67,66.0,1.34,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,17.0,0.53,96.0,73.33,87.0,84.66,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,64.0,0.27,30.0,3.2,100.0,0.0,N/A,N/A,N/A,N/A,87.0,83.0,0.27,1.34,83.0,1.34,81.0,45.0,63.64,1.87,83.0,100.0,4.27,77.18,26.0,0.27,100.0,0.44,87.0,87.0,0.1,0.1,72.0,0.05
Joao Mendes,7844,Left Back,712,24,€820K,Liga Portugal,66.0,2.15,81.0,39.82,N/A,N/A,57.0,38.0,50.0,1.14,0.0,0.0,55.0,0.13,36.0,0.63,N/A,N/A,26.0,14.71,53.0,0.63,74.0,0.38,23.0,0.38,77.0,75.0,34.0,70.0,60.0,4.17,N/A,N/A,17.0,0.63,23.0,0.51,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,9.0,0.25,45.0,39.53,51.0,78.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,47.0,0.13,26.0,3.03,100.0,0.0,N/A,N/A,N/A,N/A,11.0,N/A,N/A,0.13,49.0,0.63,66.0,55.0,64.71,1.39,74.0,19.0,0.38,74.07,45.0,0.13,28.0,0.04,13.0,13.0,0.0,0.0,N/A,N/A
Joao Mendes,7844,Left Winger,282,29,€2.5M,Liga Portugal,27.0,0.32,57.0,22.34,N/A,N/A,35.0,73.0,50.0,0.32,0.0,0.0,N/A,N/A,77.0,1.91,N/A,N/A,38.0,11.11,77.0,0.64,41.0,0.96,62.0,1.28,84.0,57.14,81.0,92.0,59.46,7.02,N/A,N/A,86.0,1.91,82.0,2.87,70.0,N/A,N/A,0.32,N/A,N/A,N/A,N/A,N/A,N/A,30.0,33.33,70.0,82.35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,91.0,1.6,49.0,3.83,100.0,0.0,N/A,N/A,N/A,N/A,38.0,88.0,1.28,1.6,43.0,0.32,81.0,26.0,50.0,1.28,53.0,70.0,4.15,45.96,28.0,0.32,34.0,0.06,49.0,53.0,0.17,0.17,73.0,0.3
Joao Novais,7841,Central Midfielder,458,31,€900K,Liga Portugal,90.0,4.32,65.0,38.12,N/A,N/A,9.0,22.0,33.33,0.2,0.0,0.0,51.0,0.2,93.0,2.75,N/A,N/A,76.0,35.9,44.0,0.79,29.0,1.18,49.0,0.59,33.0,42.86,24.0,38.0,48.78,3.93,N/A,N/A,29.0,0.98,76.0,1.77,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,24.0,0.39,52.0,51.16,36.0,80.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,79.0,0.59,74.0,5.11,100.0,0.0,N/A,N/A,N/A,N/A,54.0,N/A,N/A,0.98,95.0,2.75,24.0,43.0,57.14,0.79,76.0,35.0,0.59,67.6,100.0,0.0,96.0,0.28,49.0,51.0,0.04,0.04,N/A,N/A
Joao Tome,7841,Left Midfielder,186,21,€950K,Liga Portugal,25.0,0.97,3.0,15.0,N/A,N/A,69.0,91.0,75.0,1.45,0.0,0.0,N/A,N/A,47.0,0.97,N/A,N/A,53.0,20.0,100.0,0.0,40.0,0.97,37.0,0.48,100.0,100.0,45.0,55.0,55.0,5.32,N/A,N/A,89.0,2.9,67.0,1.45,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,31.0,0.48,13.0,33.33,2.0,65.96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.48,100.0,0.0,N/A,N/A,N/A,N/A,0.0,N/A,N/A,0.0,67.0,0.48,33.0,16.0,40.0,0.97,19.0,66.0,1.45,46.94,100.0,0.0,43.0,0.05,N/A,N/A,N/A,N/A,N/A,N/A
Joel Robles,7842,Keeper,630,34,€750K,Liga Portugal,58.0,5.86,N/A,N/A,19.0,0.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,58.0,0.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.0,N/A,N/A,N/A,N/A,N/A,50.0,1.0,N/A,88.0,0.48,38.0,0.57,N/A,N/A,19.0,32.8,23.0,58.33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,81.0,78.79,88.0,3.71,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31.0,0.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Joel da Silva,8613,Right Midfielder,684,21,€320K,Liga Portugal,38.0,0.53,38.0,18.42,N/A,N/A,55.0,38.0,24.0,0.79,0.0,0.0,61.0,0.53,19.0,0.39,N/A,N/A,42.0,11.76,62.0,0.92,0.0,2.89,23.0,0.53,54.0,44.44,46.0,27.0,37.86,5.13,N/A,N/A,58.0,1.45,42.0,1.45,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,93.0,1.45,39.0,50.0,51.0,79.1,93.0,0.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41.0,0.53,66.0,4.47,100.0,0.0,N/A,N/A,N/A,N/A,9.0,N/A,N/A,0.66,39.0,0.26,92.0,69.0,77.78,1.84,36.0,8.0,1.05,41.32,35.0,0.26,9.0,0.02,11.0,11.0,0.03,0.03,N/A,N/A
John Mercado,1889,Left Winger,630,22,€730K,Liga Portugal,18.0,0.14,5.0,10.14,N/A,N/A,91.0,72.0,48.28,2.0,64.0,0.14,49.0,0.43,55.0,1.29,N/A,N/A,74.0,30.0,35.0,1.57,66.0,0.57,78.0,1.86,59.0,48.15,65.0,62.0,48.24,5.86,N/A,N/A,N/A,N/A,19.0,0.86,53.0,N/A,N/A,0.14,N/A,N/A,N/A,N/A,53.0,0.43,23.0,25.0,8.0,66.98,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,43.0,0.57,24.0,3.0,100.0,0.0,N/A,N/A,N/A,N/A,62.0,38.0,0.43,2.14,66.0,0.86,58.0,65.0,75.0,0.86,18.0,57.0,3.43,35.86,100.0,0.0,46.0,0.09,43.0,47.0,0.14,0.14,50.0,0.16
Jonathan Buatu,9764,Center Back,720,31,€710K,Liga Portugal,36.0,2.62,68.0,55.0,N/A,N/A,15.0,12.0,40.0,1.0,0.0,0.0,58.0,0.12,42.0,0.12,N/A,N/A,N/A,N/A,100.0,0.0,62.0,0.25,N/A,N/A,N/A,N/A,20.0,39.0,57.14,3.0,N/A,N/A,20.0,0.62,58.0,0.62,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,56.0,1.25,64.0,53.85,94.0,93.22,N/A,N/A,14.0,0.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.0,2.12,100.0,0.0,N/A,N/A,N/A,N/A,41.0,N/A,N/A,0.38,N/A,N/A,38.0,42.0,54.55,0.75,61.0,24.0,0.5,70.25,100.0,0.0,17.0,0.0,47.0,47.0,0.03,0.03,N/A,N/A
Jonathan Lucca,1889,Defensive Midfielder,207,30,€300K,Liga Portugal,38.0,1.3,46.0,32.61,N/A,N/A,66.0,68.0,60.0,1.3,0.0,0.0,75.0,0.43,18.0,0.43,N/A,N/A,N/A,N/A,37.0,0.87,80.0,0.43,N/A,N/A,N/A,N/A,10.0,70.0,58.33,3.04,N/A,N/A,N/A,N/A,12.0,0.43,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,27.0,0.43,90.0,75.0,85.0,88.24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,66.0,0.43,9.0,3.04,100.0,0.0,N/A,N/A,N/A,N/A,78.0,77.0,0.43,1.74,N/A,N/A,29.0,64.0,66.67,0.87,34.0,24.0,0.43,51.74,16.0,0.43,13.0,0.02,57.0,58.0,0.05,0.05,46.0,0.01
